Security Code,Issuer Name,Security Id,Tickers
543274,SUUMAYA CORPORATION LIMITED,SUUMAYA,543274.BO
543275,Anupam Rasayan India Limited,ANURAS,543275.BO
543276,Craftsman Automation Limited,CRAFTSMAN,543276.BO
543277,Laxmi Organic Industries Limited,LXCHEM,543277.BO
543278,Kalyan Jewellers India Limited,KALYANKJIL,543278.BO
543279,Suryoday Small Finance Bank Limited,SURYODAY,543279.BO
543280,Nazara Technologies Limited,NAZARA,543280.BO
543281,Suvidhaa Infoserve Limited,SUVIDHAA,543281.BO
543283,BARBEQUE-NATION HOSPITALITY LIMITED,BARBEQUE,543283.BO
543284,EKI Energy Services Limited,EKI,543284.BO
543285,Rajeshwari Cans Limited,RCAN,543285.BO
543286,Jetmall Spices and Masala Limited,JETMALL,543286.BO
543287,Macrotech Developers Limited,LODHA,543287.BO
543288,Deep Industries Limited,DEEPINDS,543288.BO
543291,Mirae Asset Mutual Fund,MAFANG,543291.BO
543292,ICICI Prudential Mutual Fund,HEALTHIETF,543292.BO
543297,Inox Wind Energy Limited,IWEL,543297.BO
543298,Vineet Laboratories Limited,VINEETLAB,543298.BO
543299,Shyam Metalics and Energy Limited,SHYAMMETL,543299.BO
543300,Sona BLW Precision Forgings Limited,SONACOMS,543300.BO
543305,Navoday Enterprises Limited,NAVODAYENT,543305.BO
543306,Dodla Dairy Limited,DODLA,543306.BO
543308,Krishna Institute of Medical Sciences Limited,KIMS,543308.BO
543309,Adeshwar Meditex Limited,ADESHWAR,543309.BO
543310,Times Green Energy (India) Limited,TIMESGREEN,543310.BO
543311,India Pesticides Limited,IPL,543311.BO
543312,Focus Business Solution Limited,FOCUS,543312.BO
543317,G R Infraprojects Limited,GRINFRA,543317.BO
543318,Clean Science and Technology Limited,CLEAN,543318.BO
543319,AA Plus Tradelink Limited,AAPLUSTRAD,543319.BO
543320,Zomato Limited,ZOMATO,543320.BO
543321,Tatva Chintan Pharma Chem Limited,TATVA,543321.BO
543322,Glenmark Life Sciences Limited,GLS,543322.BO
543323,Mirae Asset Mutual Fund,BFSI,543323.BO
543324,Gretex Corporate Services Limited,GCSL,543324.BO
543325,Rolex Rings Limited,ROLEXRINGS,543325.BO
543326,ICICI Prudential Mutual Fund,FMCGIETF,543326.BO
543327,Exxaro Tiles Limited,EXXARO,543327.BO
543328,Krsnaa Diagnostics Limited,KRSNAA,543328.BO
543329,Windlas Biotech Limited,WINDLAS,543329.BO
543330,Devyani International Limited,DEVYANI,543330.BO
543331,Meghmani Organics Limited,MOL,543331.BO
543332,Epigral Limited,EPIGRAL,543332.BO
543333,CarTrade Tech Limited,CARTRADE,543333.BO
543334,Nuvoco Vistas Corporation Limited,NUVOCO,543334.BO
543335,Aptus Value Housing Finance India Limited,APTUS,543335.BO
543336,Chemplast Sanmar Limited,CHEMPLASTS,543336.BO
543341,SHARPLINE BROADCAST LIMITED,SHARPLINE,543341.BO
543346,Aashka Hospitals Limited,AASHKA,543346.BO
543347,Axis Mutual Fund,AXISTECETF,543347.BO
543348,Axis Mutual Fund,AXISHCETF,543348.BO
543349,Ami Organics Limited,AMIORG,543349.BO
543350,Vijaya Diagnostic Centre Limited,VIJAYA,543350.BO
543352,PlatinumOne Business Services Limited,POBS,543352.BO
543357,Axis Mutual Fund,AXISCETF,543357.BO
543358,Sansera Engineering Limited,SANSERA,543358.BO
543363,Prevest Denpro Limited,PREVEST,543363.BO
543364,Markolines Pavement Technologies Limited,MARKOLINES,543364.BO
543365,Mirae Asset Mutual Fund,MASPTOP50,543365.BO
543366,SBL Infratech Limited,SBLI,543366.BO
543367,Paras Defence and Space Technologies Limited,PARAS,543367.BO
543372,Getalong Enterprise Limited,GETALONG,543372.BO
543373,Shri Venkatesh Refineries Limited,SVRL,543373.BO
543374,Aditya Birla Sun Life AMC Limited,ABSLAMC,543374.BO
543375,Promax Power Limited,PROMAX,543375.BO
543376,Samor Reality Limited,SAMOR,543376.BO
543377,Adishakti Loha and Ispat Limited,ADISHAKTI,543377.BO
543383,ICICI Prudential Mutual Fund,CONSUMIETF,543383.BO
543384,FSN E-Commerce Ventures Limited,NYKAA,543384.BO
543386,Fino Payments Bank Limited,FINOPB,543386.BO
543387,S.J.S. Enterprises Limited,SJS,543387.BO
543388,DSP Mutual Fund,EQUAL50ADD,543388.BO
543389,Sigachi Industries Limited,SIGACHI,543389.BO
543390,PB Fintech Limited,POLICYBZR,543390.BO
543391,Suyog Gurbaxani Funicular Ropeways Limited,SGFRL,543391.BO
543396,One 97 Communications Limited,PAYTM,543396.BO
543397,Sapphire Foods India Limited,SAPPHIRE,543397.BO
543398,Latent View Analytics Limited,LATENTVIEW,543398.BO
543399,Tarsons Products Limited,TARSONS,543399.BO
543400,Omnipotent Industries Limited,OMNIPOTENT,543400.BO
543401,Go Fashion (India) Limited,GOCOLORS,543401.BO
543410,DMR Hydroengineering & Infrastructures Limited,DMR,543410.BO
543411,HI-TECH PIPES LIMITED,HITECH,543411.BO
543412,Star Health and Allied Insurance Company Limited,STARHEALTH,543412.BO
543413,Tega Industries Limited,TEGA,543413.BO
543414,Mirae Asset Mutual Fund,MAHKTECH,543414.BO
543415,Anand Rathi Wealth Limited,ANANDRATHI,543415.BO
543416,Zodiac Energy Limited,ZODIAC,543416.BO
543417,RateGain Travel Technologies Limited,RATEGAIN,543417.BO
543419,Shriram Properties Limited,SHRIRAMPPS,543419.BO
543420,Jet Freight Logistics Limited,JETFREIGHT,543420.BO
543425,C.E. Info Systems Limited,MAPMYINDIA,543425.BO
543426,Metro Brands Limited,METROBRAND,543426.BO
543427,Medplus Health Services Limited,MEDPLUS,543427.BO
543428,Data Patterns (India) Limited,DATAPATTNS,543428.BO
543433,HP Adhesives Limited,HPAL,543433.BO
543434,Supriya Lifescience Limited,SUPRIYA,543434.BO
543435,CLARA INDUSTRIES LIMITED,CLARA,543435.BO
543437,Motilal Oswal Mutual Fund,MONQ50,543437.BO
543438,DSP Mutual Fund,MIDQ50ADD,543438.BO
543439,Brandbucket Media & Technology Limited,BRANDBUCKT,543439.BO
543440,DSP Mutual Fund,NIFTY50ADD,543440.BO
543441,CMS Info Systems Limited,CMSINFO,543441.BO
543442,Brand Concepts Limited,BCONCEPTS,543442.BO
543444,FABINO ENTERPRISES LIMITED,FABINO,543444.BO
543449,WONDER ELECTRICALS LIMITED,WEL,543449.BO
543450,ICICI Prudential Mutual Fund,AUTOIETF,543450.BO
543451,AGS TRANSACT TECHNOLOGIES LIMITED,AGSTRA,543451.BO
543453,ALKOSIGN LIMITED,ALKOSIGN,543453.BO
543454,Mirae Asset Mutual Fund,MAKEINDIA,543454.BO
543458,Adani Wilmar Limited,AWL,543458.BO
543460,Quality RO Industries Limited,QRIL,543460.BO
543461,Safa Systems & Technologies Limited,SSTL,543461.BO
543462,DEV INFORMATION TECHNOLOGY LIMITED,DEVIT,543462.BO
543463,Vedant Fashions Limited,MANYAVAR,543463.BO
543464,Maruti Interior Products Limited,SPITZE,543464.BO
543465,Motilal Oswal Mutual Fund,MOMOMENTUM,543465.BO
543470,SoftTech Engineers Limited,SOFTTECH,543470.BO
543472,Aditya Birla Sun Life Mutual Fund,TECH,543472.BO
543473,Aditya Birla Sun Life Mutual Fund,HEALTHY,543473.BO
543474,Aditya Birla Sun Life Mutual Fund,BSLNIFTY,543474.BO
543475,Ekennis Software Service Limited,EKENNIS,543475.BO
543481,Mirae Asset Mutual Fund,MIDCAPETF,543481.BO
543482,Eureka Forbes Limited,EUREKAFORBE,543482.BO
543489,Gateway Distriparks Limited,GATEWAY,543489.BO
543490,GMR Power and Urban Infra Limited,GMRP&UI,543490.BO
543497,Bhatia Colour Chem Limited,BCCL,543497.BO
543498,Motherson Sumi Wiring India Limited,MSUMI,543498.BO
543499,Achyut Healthcare Limited,ACHYUT,543499.BO
543500,Evoq Remedies Limited,EVOQ,543500.BO
543501,Motilal Oswal Mutual Fund,MOLOWVOL,543501.BO
543512,Avro India Limited,AVROIND,543512.BO
543513,Uma Exports Limited,UMAEXPORTS,543513.BO
543514,Veranda Learning Solutions Limited,VERANDA,543514.BO
543515,Sunrise Efficient Marketing Limited,SEML,543515.BO
543516,DHYAANI TRADEVENTTURES LIMITED,DHYAANITR,543516.BO
543517,Hariom Pipe Industries Limited,HARIOMPIPE,543517.BO
543518,Eighty Jewellers Limited,EIGHTY,543518.BO
543519,Shashwat Furnishing Solutions Limited,SFSL,543519.BO
543520,Global Longlife Hospital and Research Limited,GLHRL,543520.BO
543521,Fone4 Communications (India) Limited,FONE4,543521.BO
543522,Nanavati Ventures Limited,NVENTURES,543522.BO
543523,Campus Activewear Limited,CAMPUS,543523.BO
543524,Rainbow Children's Medicare Limited,RAINBOW,543524.BO
543525,Silver Touch Technologies Limited,SILVERTUC,543525.BO
543526,LIFE INSURANCE CORPORATION OF INDIA,LICI,543526.BO
543527,Prudent Corporate Advisory Services Limited,PRUDENT,543527.BO
543528,Venus Pipes & Tubes Limited,VENUSPIPES,543528.BO
543529,Delhivery Limited,DELHIVERY,543529.BO
543530,Paradeep Phosphates Limited,PARADEEP,543530.BO
543531,Tierra Agrotech Limited,TIERRA,543531.BO
543532,ETHOS LIMITED,ETHOSLTD,543532.BO
543533,eMudhra Limited,EMUDHRA,543533.BO
543534,Aether Industries Limited,AETHER,543534.BO
543535,We Win Limited,WEWIN,543535.BO
543536,Silver Pearl Hospitality & Luxury Spaces Limited,SILVERPRL,543536.BO
543537,Scarnose International Limited,SCARNOSE,543537.BO
543538,Goel Food Products Limited,GOEL,543538.BO
543539,MODI’S NAVNIRMAN LIMITED,MODIS,543539.BO
543540,Pearl Green Clubs and Resorts Limited,PGCRL,543540.BO
543541,SAILANI TOURS N TRAVELS LIMITED,SAILANI,543541.BO
543542,KESAR INDIA LIMITED,KESAR,543542.BO
543543,B-RIGHT REALESTATE LIMITED,BRRL,543543.BO
543544,JAYANT INFRATECH LIMITED,JAYANT,543544.BO
543545,Veerkrupa Jewellers Limited,VEERKRUPA,543545.BO
543546,HEALTHY LIFE AGRITEC LIMITED,HEALTHYLIFE,543546.BO
543547,DDEV PLASTIKS INDUSTRIES LIMITED,DDEVPLASTIK,543547.BO
543563,Motilal Oswal Mutual Fund,MOHEALTH,543563.BO
543568,ICICI Prudential Mutual Fund,MOM30IETF,543568.BO
543569,HDFC Mutual Fund,HDFCNIF100,543569.BO
543570,HDFC Mutual Fund,HDFCNEXT50,543570.BO
543571,ICICI Prudential Mutual Fund,INFRAIETF,543571.BO
543573,Syrma SGS Technology Limited,SYRMA,543573.BO
543574,Aditya Birla Sun Life Mutual Fund,NIFTYQLITY,543574.BO
543575,Aditya Birla Sun Life Mutual Fund,MOMENTUM,543575.BO
543576,Motilal Oswal Mutual Fund,MOVALUE,543576.BO
543577,Motilal Oswal Mutual Fund,MOQUALITY,543577.BO
543578,Olatech Solutions Limited,OLATECH,543578.BO
543579,NATURO INDIABULL LIMITED,NATURO,543579.BO
543590,Rhetan TMT Limited,RHETAN,543590.BO
543591,DREAMFOLKS SERVICES LIMITED,DREAMFOLKS,543591.BO
543593,Dhampur Bio Organics Limited,DBOL,543593.BO
543594,DIPNA PHARMACHEM LIMITED,DPL,543594.BO
543595,EP BIOCOMPOSITES LIMITED,EPBIO,543595.BO
543596,Tamilnad Mercantile Bank Limited,TMB,543596.BO
543597,Virtuoso Optoelectronics Limited,VOEPL,543597.BO
543598,SHANTIDOOT INFRA SERVICES LIMITED,SISL,543598.BO
543599,Ksolves India Limited,KSOLVES,543599.BO
543600,Harsha Engineers International Limited,HARSHA,543600.BO
543605,HDFC Mutual Fund,HDFCQUAL,543605.BO
543606,CONTAINE TECHNOLOGIES LIMITED,CONTAINE,543606.BO
543607,HDFC Mutual Fund,HDFCGROWTH,543607.BO
543608,HDFC Mutual Fund,HDFCVALUE,543608.BO
543613,MAFIA TRENDS LIMITED,MAFIA,543613.BO
543614,Tips Films Limited,TIPSFILMS,543614.BO
543615,SILICON RENTAL SOLUTIONS LIMITED,SRSOLTD,543615.BO
543616,Trident Lifeline Limited,TLL,543616.BO
543617,REETECH INTERNATIONAL CARGO AND COURIER LIMITED,REETECH,543617.BO
543618,Cargotrans Maritime Limited,CARGOTRANS,543618.BO
543619,Concord Control Systems Limited,CNCRD,543619.BO
543620,INSOLATION ENERGY LIMITED,INA,543620.BO
543621,Cargosol Logistics Limited,CARGOSOL,543621.BO
543622,STEELMAN TELECOM LIMITED,STML,543622.BO
543623,VEDANT ASSET LIMITED,VEDANTASSET,543623.BO
543624,MAAGH ADVERTISING AND MARKETING SERVICES LIMITED,MAAGHADV,543624.BO
543625,SecUR Credentials Limited,SECURCRED,543625.BO
543626,Electronics Mart India Limited,EMIL,543626.BO
543627,HDFC Mutual Fund,HDFCLOWVOL,543627.BO
543628,HDFC Mutual Fund,HDFCMOMENT,543628.BO
543635,PIRAMAL PHARMA LIMITED,PPLPHARMA,543635.BO
543636,Dc Infotech and Communication Limited,DCI,543636.BO
543637,PACE E-COMMERCE VENTURES LIMITED,PACE,543637.BO
543638,Tracxn Technologies Limited,TRACXN,543638.BO
543643,Narmada Agrobase Limited,NARMADA,543643.BO
543644,InfoBeans Technologies Limited,INFOBEAN,543644.BO
543645,HINDPRAKASH INDUSTRIES LIMITED,HPIL,543645.BO
543650,DCX Systems Limited,DCXINDIA,543650.BO
543651,DAPS ADVERTISING LIMITED,DAPS,543651.BO
543652,Fusion Micro Finance Limited,FUSION,543652.BO
543653,Bikaji Foods International Limited,BIKAJI,543653.BO
543654,Global Health Limited,MEDANTA,543654.BO
543656,Technopack Polymers Limited,TECHNOPACK,543656.BO
543657,Archean Chemical Industries Limited,ACI,543657.BO
543663,Five-Star Business Finance Ltd.,FIVESTAR,543663.BO
543664,KAYNES TECHNOLOGY INDIA LIMITED,KAYNES,543664.BO
543665,HDFC Mutual Fund,HDFCNIFIT,543665.BO
543666,HDFC Mutual Fund,HDFCPVTBAN,543666.BO
543667,INOX GREEN ENERGY SERVICES LIMITED,INOXGREEN,543667.BO
543668,B&B Triplewall Containers Limited,BBTCL,543668.BO
543669,Keystone Realtors Limited,RUSTOMJEE,543669.BO
543670,VINNY OVERSEAS LIMITED,VINNY,543670.BO
543671,AAA TECHNOLOGIES LIMITED,AAATECH,543671.BO
543677,ICICI Prudential Mutual Fund,FINIETF,543677.BO
543678,AMBO AGRITEC LIMITED,AMBOAGRI,543678.BO
543686,Sirca Paints India Limited,SIRCA,543686.BO
543687,Dharmaj Crop Guard Limited,DHARMAJ,543687.BO
543688,Sarveshwar Foods Limited,SARVESHWAR,543688.BO
543689,Uniparts India Limited,UNIPARTS,543689.BO
543709,PNGS GARGI FASHION JEWELLERY LIMITED,GARGI,543709.BO
543710,ICICI Prudential Mutual Fund,COMMOIETF,543710.BO
543711,Sula Vineyards Limited,SULA,543711.BO
543712,Abans Holdings Limited,AHL,543712.BO
543713,Droneacharya Aerial Innovations Limited,DRONACHRYA,543713.BO
543714,LANDMARK CARS LIMITED,LANDMARK,543714.BO
543715,Indiabulls Enterprises Limited,IEL,543715.BO
543720,KFin Technologies Limited,KFINTECH,543720.BO
543725,Elin Electronics Limited,ELIN,543725.BO
543732,Radiant Cash Management Services Limited,RADIANTCMS,543732.BO
543737,Aveer Foods Limited,AVEER,543737.BO
543738,DSP Mutual Fund,BANKETFADD,543738.BO
543743,Sah Polymers Limited,SAH,543743.BO
543744,Rex Sealing and Packing Industries Limited,REXSEAL,543744.BO
543745,SVS VENTURES LIMITED,SVS,543745.BO
543746,LOGICA INFOWAY LIMITED,LOGICA,543746.BO
543747,Kamdhenu Ventures Limited,KAMOPAINTS,543747.BO
543748,Aarti Pharmalabs Limited,AARTIPHARM,543748.BO
543753,DHARNI CAPITAL SERVICES LIMITED,DHARNI,543753.BO
543754,TRANSVOY LOGISTICS INDIA LIMITED,TRANSVOY,543754.BO
543765,Earthstahl & Alloys Limited,EARTH,543765.BO
543766,Ashika Credit Capital Ltd.,ASHIKA,543766.BO
543767,BODHI TREE MULTIMEDIA LIMITED,BTML,543767.BO
543768,NMDC Steel Limited,NSLNISP,543768.BO
543769,INDONG TEA COMPANY LIMITED,INDONG,543769.BO
543774,HDFC Mutual Fund,HDFCBSE500,543774.BO
543775,HDFC Mutual Fund,HDFCSML250,543775.BO
543776,HDFC Mutual Fund,HDFCMID150,543776.BO
543782,Sealmatic India Limited,SEALMATIC,543782.BO
543787,Macfos Limited,ROBU,543787.BO
543798,Patron Exim Limited,PATRON,543798.BO
543799,S.V.J.ENTERPRISES LIMITED,SVJ,543799.BO
543804,AMANAYA VENTURES LIMITED,AMANAYA,543804.BO
543805,RESGEN LIMITED,RESGEN,543805.BO
543806,ITCONS E-Solutions Limited,ITCONS,543806.BO
543811,AIRAN LIMITED,AIRAN,543811.BO
543812,DIVGI TORQTRANSFER SYSTEMS LIMITED,DIVGIITTS,543812.BO
543814,Prospect Commodities Limited,PCL,543814.BO
543819,ICICI Prudential Mutual Fund,PSUBNKIETF,543819.BO
543828,SUDARSHAN PHARMA INDUSTRIES LIMITED,SUDARSHAN,543828.BO
543829,Global Surfaces Limited,GSLSU,543829.BO
543830,LABELKRAFT TECHNOLOGIES LIMITED,LABELKRAFT,543830.BO
543831,Bright Outdoor Media Limited,BRIGHT,543831.BO
543843,Command Polymers Limited,COMMAND,543843.BO
543848,Dev Labtech Venture Limited,DEVLAB,543848.BO
543853,Axis Mutual Fund,AXSENSEX,543853.BO
543858,Mirae Asset Mutual Fund,LOWVOL,543858.BO
543860,J.A. Finance Limited,JAFINANCE,543860.BO
543861,Udayshivakumar infra Limited,USK,543861.BO
543874,Maiden Forgings Limited,MAIDEN,543874.BO
543895,Exhicon Events Media Solutions Limited,EXHICON,543895.BO
543896,Avalon Technologies Limited,AVALON,543896.BO
543897,Sancode Technologies Limited,SANCODE,543897.BO
543898,BEML Land Assets Limited,BLAL,543898.BO
543901,ROBUST HOTELS LIMITED,RHL,543901.BO
543902,Retina Paints Limited,RETINA,543902.BO
543904,Mankind Pharma Limited,MANKIND,543904.BO
543905,INNOKAIZ INDIA LIMITED,INNOKAIZ,543905.BO
543910,AVG Logistics Limited,AVG,543910.BO
543911,Atal Realtech Limited,ATALREAL,543911.BO
543912,Power & Instrumentation (Gujarat) Limited,PIGL,543912.BO
543914,Swati Projects Limited,SWATIPRO,543914.BO
543915,Pavna Industries Limited,PAVNAIND,543915.BO
543916,Hemant Surgical Industries Limited,HSIL,543916.BO
543917,SIGMA SOLVE LIMITED,SIGMA,543917.BO
543918,GHCL Textiles Limited,GHCLTEXTIL,543918.BO
543919,M.K.Proteins Limited,MKPL,543919.BO
543920,CFF FLUID CONTROL LIMITED,CFF,543920.BO
543921,Comrade Appliances Limited,COMRADE,543921.BO
543923,IKIO Lighting Limited,IKIO,543923.BO
543924,Sonalis Consumer Products Limited,SONALIS,543924.BO
543926,Bizotic Commercial Limited,BIZOTIC,543926.BO
543927,Asian Warehousing Limited,ASIAN,543927.BO
543928,Cosmic CRF Limited,COSMICCRF,543928.BO
543929,HMA Agro Industries Limited,HMAAGRO,543929.BO
543930,URAVI T AND WEDGE LAMPS LIMITED,URAVI,543930.BO
543931,VEEFIN SOLUTIONS LIMITED,VEEFIN,543931.BO
543932,IDEAFORGE TECHNOLOGY LIMITED,IDEAFORGE,543932.BO
543933,Cyient DLM Limited,CYIENTDLM,543933.BO
543934,Machhar Industries Limited,MACIND,543934.BO
543935,DSP Mutual Fund,ITETFADD,543935.BO
543936,Senco Gold Limited,SENCO,543936.BO
543937,ALPHALOGIC INDUSTRIES LIMITED,ALPHAIND,543937.BO
543938,ACCELERATEBS INDIA LIMITED,ACCELERATE,543938.BO
543939,Kaka Industries Limited,KAKA,543939.BO
543940,Jio Financial Services Limited,JIOFIN,543940.BO
543941,AHASOLAR TECHNOLOGIES LIMITED,AHASOLAR,543941.BO
543942,UTKARSH SMALL FINANCE BANK LIMITED,UTKARSHBNK,543942.BO
543943,ASARFI HOSPITAL LIMITED,ASARFI,543943.BO
543944,Mirae Asset Mutual Fund,BANKETF,543944.BO
543945,NETWEB TECHNOLOGIES INDIA LIMITED,NETWEB,543945.BO
543947,DSP Mutual Fund,SENSEXADD,543947.BO
543948,DSP Mutual Fund,PSUBANKADD,543948.BO
543949,DSP Mutual Fund,PVTBANKADD,543949.BO
543950,YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,YATHARTH,543950.BO
543951,Innovatus Entertainment Networks Limited,INNOVATUS,543951.BO
543952,NIIT Learning Systems Limited,NIITMTS,543952.BO
543953,Khazanchi Jewellers Limited,KHAZANCHI,543953.BO
543954,Allcargo Terminals Limited,ATL,543954.BO
543955,Transindia Real Estate Limited,TREL,543955.BO
543956,ICICI Prudential Mutual Fund,QUAL30IETF,543956.BO
543957,REDTAPE Limited,REDTAPE,543957.BO
543958,VL E-Governance & IT Solutions Limited,VLEGOV,543958.BO
543959,SBFC Finance Limited,SBFC,543959.BO
543960,Concord Biotech Limited,CONCORDBIO,543960.BO
543962,D.P. WIRES LIMITED,DPWIRES,543962.BO
543963,SHELTER PHARMA LIMITED,SHELTER,543963.BO
543965,TVS Supply Chain Solutions Limited,TVSSCS,543965.BO
543969,Pyramid Technoplast Limited,PYRAMID,543969.BO
543970,Shoora Designs Limited,SHOORA,543970.BO
543971,Bondada Engineering Limited,BONDADA,543971.BO
543972,Aeroflex Industries Limited,AEROFLEX,543972.BO
543974,VISHNU PRAKASH R PUNGLIA LIMITED,VPRPL,543974.BO
543975,UTI Mutual Fund,NIFMID150,543975.BO
543976,Shradha AI Technologies Limited,SHRAAITECH,543976.BO
543977,Rishabh Instruments Limited,RISHABH,543977.BO
543978,Ratnaveer Precision Engineering Limited,RATNAVEER,543978.BO
543979,Kahan Packaging Limited,KAHAN,543979.BO
543980,Jupiter Life Line Hospitals Limited,JLHL,543980.BO
543981,R R KABEL LIMITED,RRKABEL,543981.BO
543982,Meson Valves India Limited,MESON,543982.BO
543983,EMS LIMITED,EMSLIMITED,543983.BO
543984,Samhi Hotels Limited,SAMHI,543984.BO
543985,ZAGGLE PREPAID OCEAN SERVICES LIMITED,ZAGGLE,543985.BO
543986,South West Pinnacle Exploration Limited,SOUTHWEST,543986.BO
543987,Navi Mutual Fund,NAVINIFTY,543987.BO
543988,Nuvama Wealth Management Limited,NUVAMA,543988.BO
543989,Sai Silks (Kalamandir) Limited,KALAMANDIR,543989.BO
543990,SIGNATUREGLOBAL (INDIA) LIMITED,SIGNATURE,543990.BO
543991,TECHKNOWGREEN SOLUTIONS LIMITED,TECHKGREEN,543991.BO
543992,YATRA ONLINE LIMITED,YATRA,543992.BO
543993,ARCL Organics Ltd,ARCL,543993.BO
543994,JSW Infrastructure Limited,JSWINFRA,543994.BO
543995,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,MVGJL,543995.BO
543996,Updater Services Limited,UDS,543996.BO
543997,ORGANIC RECYCLING SYSTEMS LIMITED,ORGANICREC,543997.BO
543998,Valiant Laboratories Limited,VALIANTLAB,543998.BO
543999,Mirae Asset Mutual Fund,SENSEXETF,543999.BO
544000,CITY CROPS AGRO LIMITED,CCAL,544000.BO
544001,Sunita Tools Limited,SUNITATOOL,544001.BO
544002,Vivaa Tradecom Limited,VIVAA,544002.BO
544003,Plaza Wires Limited,PLAZACABLE,544003.BO
544004,IRM ENERGY LIMITED,IRMENERGY,544004.BO
